image_id,kind,class_name,score,iou,box
005842,missed,car,,0.0,"[10.0, 176.0, 56.0, 219.0]"
005844,missed,chair,,0.0,"[101.0, 51.0, 278.0, 350.0]"
005844,missed,chair,,0.0,"[198.0, 83.0, 320.0, 292.0]"
005844,missed,diningtable,,0.0,"[156.0, 109.0, 390.0, 361.0]"
005846,missed,bird,,0.0,"[163.0, 131.0, 305.0, 375.0]"
005847,missed,person,,0.0,"[216.0, 83.0, 278.0, 194.0]"
005849,missed,person,,0.0,"[241.0, 237.0, 286.0, 357.0]"
005849,missed,person,,0.0,"[288.0, 228.0, 327.0, 359.0]"
005849,missed,person,,0.0,"[348.0, 111.0, 362.0, 141.0]"
005849,missed,person,,0.0,"[283.0, 99.0, 316.0, 153.0]"
005857,localization,pottedplant,0.595703,0.357681,"[98.032898, 202.338562, 154.065582, 301.72876]"
005857,missed,pottedplant,,0.0,"[85.0, 133.0, 175.0, 306.0]"
005858,missed,chair,,0.0,"[159.0, 24.0, 206.0, 75.0]"
005858,missed,chair,,0.0,"[223.0, 19.0, 256.0, 82.0]"
005858,missed,chair,,0.0,"[338.0, 21.0, 383.0, 76.0]"
005858,missed,chair,,0.0,"[292.0, 19.0, 338.0, 75.0]"
005862,missed,car,,0.0,"[0.0, 126.0, 256.0, 317.0]"
005865,missed,person,,0.0,"[42.0, 258.0, 58.0, 292.0]"
005865,missed,person,,0.0,"[428.0, 251.0, 443.0, 291.0]"
005865,missed,person,,0.0,"[443.0, 254.0, 459.0, 289.0]"
005865,missed,person,,0.0,"[474.0, 233.0, 500.0, 298.0]"
005865,missed,person,,0.0,"[159.0, 244.0, 190.0, 307.0]"
005866,missed,pottedplant,,0.0,"[347.0, 214.0, 367.0, 247.0]"
005866,missed,pottedplant,,0.0,"[364.0, 216.0, 391.0, 257.0]"
005866,missed,pottedplant,,0.0,"[383.0, 171.0, 415.0, 260.0]"
005866,missed,pottedplant,,0.0,"[464.0, 247.0, 496.0, 289.0]"
005866,missed,pottedplant,,0.0,"[156.0, 136.0, 263.0, 294.0]"
005869,false_positive,bus,0.739055,0.0,"[97.627419, 99.409233, 455.344971, 289.242004]"
005869,missed,car,,0.0,"[0.0, 245.0, 29.0, 292.0]"
005870,missed,person,,0.0,"[18.0, 172.0, 33.0, 214.0]"
005870,missed,person,,0.0,"[0.0, 173.0, 13.0, 211.0]"
005870,missed,person,,0.0,"[341.0, 134.0, 403.0, 221.0]"
005880,missed,person,,0.0,"[421.0, 172.0, 434.0, 206.0]"
005882,missed,horse,,0.0,"[130.0, 230.0, 257.0, 497.0]"
005883,localization,bird,0.683209,0.35892,"[38.826443, 130.8638, 342.726166, 463.659882]"
005883,missed,bird,,0.0,"[271.0, 33.0, 354.0, 128.0]"
005883,missed,bird,,0.0,"[77.0, 285.0, 297.0, 450.0]"
005883,missed,bird,,0.0,"[1.0, 248.0, 145.0, 358.0]"
005883,missed,bird,,0.0,"[127.0, 149.0, 181.0, 256.0]"
005883,missed,bird,,0.0,"[246.0, 138.0, 374.0, 248.0]"
005883,missed,bird,,0.0,"[132.0, 127.0, 248.0, 343.0]"
005891,false_positive,pottedplant,0.703215,0.0,"[284.078857, 24.043026, 490.220306, 278.270447]"
005891,missed,cat,,0.0,"[191.0, 0.0, 379.0, 229.0]"
005898,localization,chair,0.7763,0.043797,"[196.43631, 159.729584, 368.452667, 269.678955]"
005898,missed,person,,0.0,"[208.0, 154.0, 382.0, 235.0]"
005898,missed,chair,,0.0,"[404.0, 120.0, 472.0, 195.0]"
005898,missed,chair,,0.0,"[419.0, 123.0, 479.0, 214.0]"
005898,missed,chair,,0.0,"[243.0, 120.0, 282.0, 170.0]"
005898,missed,chair,,0.0,"[184.0, 133.0, 227.0, 189.0]"
005898,missed,diningtable,,0.0,"[329.0, 128.0, 424.0, 204.0]"
005900,localization,person,0.53383,0.349092,"[249.97168, 166.273148, 285.501587, 270.199554]"
005900,missed,person,,0.0,"[174.0, 196.0, 199.0, 262.0]"
005900,missed,person,,0.0,"[69.0, 191.0, 115.0, 326.0]"
005900,missed,person,,0.0,"[257.0, 204.0, 278.0, 284.0]"
005900,missed,person,,0.0,"[239.0, 190.0, 266.0, 275.0]"
005900,missed,person,,0.0,"[16.0, 201.0, 37.0, 262.0]"
005907,missed,chair,,0.0,"[257.0, 140.0, 322.0, 237.0]"
005907,missed,person,,0.0,"[35.0, 47.0, 87.0, 147.0]"
005907,missed,person,,0.0,"[63.0, 61.0, 102.0, 111.0]"
005907,missed,person,,0.0,"[88.0, 66.0, 142.0, 116.0]"
005913,false_positive,dog,0.779491,0.0,"[120.181808, 45.386047, 496.552216, 273.04776]"
005915,false_positive,cow,0.585704,0.0,"[209.089066, 93.110565, 349.747375, 220.99411]"
005915,missed,sheep,,0.0,"[265.0, 136.0, 355.0, 214.0]"
005916,false_positive,cow,0.535579,0.0,"[33.873268, 156.050903, 132.714859, 268.886108]"
005916,missed,sheep,,0.0,"[2.0, 157.0, 42.0, 226.0]"
005921,localization,person,0.747536,0.353545,"[84.601921, 80.556412, 147.469482, 296.648468]"
005921,localization,person,0.544183,0.228387,"[409.913208, 84.513275, 453.091583, 204.254608]"
005921,localization,person,0.505781,0.461164,"[424.156921, 92.005516, 480.269348, 218.217819]"
005921,missed,person,,0.0,"[60.0, 52.0, 214.0, 288.0]"
005921,missed,person,,0.0,"[431.0, 107.0, 477.0, 178.0]"
005922,missed,pottedplant,,0.0,"[70.0, 244.0, 194.0, 367.0]"
005922,missed,pottedplant,,0.0,"[225.0, 251.0, 344.0, 352.0]"
005924,missed,car,,0.0,"[0.0, 136.0, 40.0, 227.0]"
005926,missed,bottle,,0.0,"[7.0, 258.0, 28.0, 306.0]"
005926,missed,pottedplant,,0.0,"[262.0, 209.0, 314.0, 265.0]"
005931,false_positive,bicycle,0.875909,0.0,"[298.493927, 231.400391, 404.801117, 299.230682]"
005931,localization,person,0.733896,0.295543,"[212.916855, 257.436829, 247.962357, 365.448273]"
005931,missed,motorbike,,0.0,"[301.0, 240.0, 396.0, 309.0]"
005931,missed,person,,0.0,"[192.0, 268.0, 231.0, 362.0]"
005931,missed,person,,0.0,"[400.0, 303.0, 439.0, 374.0]"
005931,missed,person,,0.0,"[454.0, 299.0, 489.0, 375.0]"
005934,false_positive,sofa,0.996205,0.0,"[68.756859, 72.786568, 479.256714, 375.0]"
005934,missed,chair,,0.0,"[76.0, 23.0, 489.0, 371.0]"
005935,false_positive,chair,0.577325,0.0,"[206.178436, 258.179565, 332.924469, 372.812134]"
005935,missed,tvmonitor,,0.0,"[57.0, 190.0, 104.0, 223.0]"
005936,missed,bottle,,0.0,"[173.0, 150.0, 500.0, 246.0]"
005937,localization,pottedplant,0.770823,0.454003,"[353.854858, 27.498943, 403.552643, 103.024307]"
005937,localization,pottedplant,0.58664,0.24747,"[361.489075, 36.770977, 422.381744, 92.094498]"
005937,missed,sofa,,0.0,"[0.0, 119.0, 498.0, 369.0]"
005937,missed,person,,0.0,"[106.0, 137.0, 440.0, 369.0]"
005937,missed,pottedplant,,0.0,"[326.0, 2.0, 401.0, 104.0]"
005939,ignored,sofa,0.906641,0.831857,"[93.36676, 63.794373, 471.957581, 375.0]"
005939,missed,cat,,0.0,"[189.0, 137.0, 327.0, 279.0]"
005941,missed,pottedplant,,0.0,"[378.0, 133.0, 441.0, 229.0]"
005943,false_positive,chair,0.834471,0.0,"[318.358734, 184.969788, 496.731689, 359.767761]"
005945,missed,person,,0.0,"[415.0, 176.0, 500.0, 364.0]"
005946,false_positive,person,0.664999,0.0,"[11.292361, 136.681168, 247.959412, 368.968658]"
005950,localization,boat,0.877637,0.483606,"[52.246361, 104.453979, 432.224976, 216.460098]"
005950,missed,boat,,0.0,"[228.0, 113.0, 440.0, 218.0]"
005950,missed,boat,,0.0,"[91.0, 88.0, 288.0, 213.0]"
005953,false_positive,chair,0.558899,0.0,"[0.0, 67.678535, 348.470642, 363.777496]"
005953,false_positive,person,0.508946,0.0,"[64.980995, 95.286964, 309.798981, 427.834229]"
005953,ignored,car,0.508581,0.554346,"[0.0, 75.253983, 368.878845, 323.034363]"
005958,false_positive,person,0.580803,0.0,"[76.22715, 37.452797, 370.275146, 333.0]"
005959,missed,person,,0.0,"[287.0, 62.0, 321.0, 87.0]"
005973,false_positive,person,0.523758,0.0,"[172.86557, 188.835648, 220.133057, 417.941071]"
005973,missed,horse,,0.0,"[132.0, 131.0, 333.0, 396.0]"
005976,false_positive,diningtable,0.583967,0.0,"[106.088585, 204.191055, 408.027832, 333.0]"
005976,missed,pottedplant,,0.0,"[219.0, 144.0, 311.0, 280.0]"
005977,missed,cat,,0.0,"[42.0, 41.0, 483.0, 270.0]"
005978,false_positive,car,0.887358,0.0,"[17.081652, 108.831894, 223.987106, 240.968887]"
005978,missed,bus,,0.0,"[0.0, 116.0, 210.0, 240.0]"
005982,missed,person,,0.0,"[0.0, 88.0, 65.0, 500.0]"
005982,missed,person,,0.0,"[92.0, 82.0, 148.0, 151.0]"
005982,missed,person,,0.0,"[203.0, 106.0, 239.0, 148.0]"
005986,localization,train,0.921705,0.403531,"[52.457817, 132.809158, 296.117767, 291.937347]"
005986,missed,train,,0.0,"[63.0, 46.0, 424.0, 296.0]"
005997,false_positive,cat,0.910428,0.0,"[121.464195, 119.36068, 285.466187, 316.502655]"
005997,missed,tvmonitor,,0.0,"[117.0, 171.0, 196.0, 251.0]"
005997,missed,dog,,0.0,"[165.0, 129.0, 271.0, 315.0]"
006002,missed,horse,,0.0,"[322.0, 99.0, 420.0, 134.0]"
006003,localization,bottle,0.991999,0.309392,"[71.853271, 40.276398, 367.282593, 446.738556]"
006003,missed,bottle,,0.0,"[204.0, 76.0, 333.0, 364.0]"
006003,missed,bottle,,0.0,"[50.0, 61.0, 169.0, 356.0]"
006010,missed,chair,,0.0,"[71.0, 169.0, 142.0, 282.0]"
006010,missed,chair,,0.0,"[315.0, 180.0, 355.0, 258.0]"
006013,missed,train,,0.0,"[162.0, 247.0, 494.0, 273.0]"
006013,missed,bus,,0.0,"[297.0, 293.0, 496.0, 372.0]"
006015,missed,bicycle,,0.0,"[225.0, 251.0, 272.0, 319.0]"
006016,missed,person,,0.0,"[89.0, 0.0, 143.0, 56.0]"
006016,missed,person,,0.0,"[141.0, 28.0, 199.0, 94.0]"
006017,missed,car,,0.0,"[134.0, 56.0, 190.0, 81.0]"
006021,false_positive,horse,0.537619,0.0,"[66.566582, 39.13485, 239.928513, 181.284821]"
006022,missed,pottedplant,,0.0,"[174.0, 2.0, 388.0, 500.0]"
006031,false_positive,sofa,0.695413,0.0,"[38.069729, 103.193977, 264.729401, 291.372864]"
006032,false_positive,person,0.840956,0.0,"[293.418793, 105.853935, 323.118683, 187.608719]"
006032,localization,person,0.78681,0.494945,"[340.510101, 207.942154, 386.7211, 307.331696]"
006032,localization,person,0.696906,0.385268,"[122.721901, 204.209808, 163.868988, 296.876648]"
006032,localization,bicycle,0.614087,0.402707,"[126.900742, 236.836823, 254.05101, 318.667297]"
006032,missed,person,,0.0,"[140.0, 202.0, 176.0, 317.0]"
006032,missed,person,,0.0,"[382.0, 206.0, 421.0, 314.0]"
006032,missed,bicycle,,0.0,"[189.0, 233.0, 259.0, 305.0]"
006036,ignored,person,0.901221,0.509917,"[331.592957, 149.702698, 479.333862, 313.473053]"
006036,missed,person,,0.0,"[399.0, 170.0, 453.0, 253.0]"
006037,false_positive,cat,0.704349,0.0,"[100.465736, 32.175827, 282.309448, 176.386932]"
006040,false_positive,person,0.750398,0.0,"[46.680397, 80.289856, 290.687164, 375.0]"
006040,missed,person,,0.0,"[377.0, 62.0, 429.0, 139.0]"
006040,missed,person,,0.0,"[427.0, 61.0, 479.0, 140.0]"
006047,missed,car,,0.0,"[149.0, 150.0, 227.0, 192.0]"
006047,missed,car,,0.0,"[217.0, 145.0, 279.0, 188.0]"
006047,missed,car,,0.0,"[276.0, 137.0, 334.0, 183.0]"
006048,missed,person,,0.0,"[100.0, 233.0, 250.0, 355.0]"
006049,missed,pottedplant,,0.0,"[205.0, 225.0, 371.0, 478.0]"
006049,missed,pottedplant,,0.0,"[186.0, 205.0, 228.0, 244.0]"
006049,missed,pottedplant,,0.0,"[45.0, 209.0, 84.0, 244.0]"
006049,missed,pottedplant,,0.0,"[81.0, 347.0, 154.0, 429.0]"
006050,false_positive,person,0.645774,0.0,"[94.60302, 72.574287, 285.767639, 361.258514]"
006050,missed,chair,,0.0,"[78.0, 13.0, 367.0, 375.0]"
006051,missed,aeroplane,,0.0,"[157.0, 158.0, 220.0, 183.0]"
006051,missed,aeroplane,,0.0,"[248.0, 187.0, 309.0, 210.0]"
006051,missed,aeroplane,,0.0,"[319.0, 198.0, 381.0, 225.0]"
006051,missed,aeroplane,,0.0,"[303.0, 220.0, 366.0, 242.0]"
006051,missed,aeroplane,,0.0,"[380.0, 226.0, 442.0, 250.0]"
006051,missed,aeroplane,,0.0,"[430.0, 257.0, 493.0, 283.0]"
006054,localization,bird,0.776715,0.496401,"[123.983421, 79.975563, 288.709259, 289.832367]"
006054,missed,bird,,0.0,"[151.0, 85.0, 261.0, 241.0]"
006054,missed,bird,,0.0,"[243.0, 120.0, 296.0, 274.0]"
006054,missed,bird,,0.0,"[69.0, 265.0, 172.0, 333.0]"
006054,missed,bird,,0.0,"[441.0, 293.0, 486.0, 333.0]"
006056,missed,bottle,,0.0,"[287.0, 88.0, 315.0, 186.0]"
006056,missed,bottle,,0.0,"[174.0, 85.0, 209.0, 177.0]"
006056,missed,chair,,0.0,"[14.0, 12.0, 107.0, 170.0]"
006057,localization,chair,0.665026,0.41176,"[206.860535, 208.542496, 289.72937, 350.063721]"
006057,missed,chair,,0.0,"[96.0, 190.0, 169.0, 314.0]"
006057,missed,chair,,0.0,"[228.0, 190.0, 307.0, 308.0]"
006059,false_positive,bicycle,0.905608,0.0,"[64.118263, 274.928314, 267.545013, 454.922058]"
006059,missed,motorbike,,0.0,"[1.0, 273.0, 255.0, 451.0]"
006060,false_positive,person,0.693294,0.0,"[44.713226, 97.587997, 364.404297, 333.0]"
006060,missed,cow,,0.0,"[0.0, 164.0, 349.0, 333.0]"
006072,false_positive,bottle,0.527832,0.0,"[10.213673, 242.770935, 161.081848, 350.901886]"
006075,false_positive,sofa,0.751814,0.0,"[18.54122, 238.281693, 193.743301, 340.882233]"
006075,missed,tvmonitor,,0.0,"[350.0, 180.0, 419.0, 245.0]"
006076,missed,bird,,0.0,"[109.0, 254.0, 209.0, 337.0]"
006081,missed,chair,,0.0,"[95.0, 207.0, 152.0, 290.0]"
006082,localization,car,0.736923,0.319565,"[405.341339, 155.670349, 462.222229, 199.889709]"
006082,localization,car,0.655337,0.453506,"[400.436737, 158.480209, 430.200775, 204.235092]"
006082,missed,car,,0.0,"[474.0, 155.0, 500.0, 170.0]"
006082,missed,car,,0.0,"[389.0, 171.0, 439.0, 201.0]"
006083,missed,pottedplant,,0.0,"[393.0, 76.0, 460.0, 211.0]"
006085,missed,cow,,0.0,"[117.0, 104.0, 180.0, 188.0]"
006086,missed,bottle,,0.0,"[108.0, 74.0, 168.0, 264.0]"
006087,false_positive,person,0.99316,0.0,"[75.180359, 3.245956, 449.270844, 375.0]"
006092,ignored,person,0.817295,0.559667,"[316.06189, 13.992497, 367.029999, 264.010223]"
006092,false_positive,person,0.591736,0.0,"[336.945892, 20.72019, 374.464355, 271.938416]"
006092,false_positive,pottedplant,0.501047,0.0,"[81.596268, 100.909538, 324.356842, 457.116425]"
006093,false_positive,bottle,0.870479,0.0,"[11.791089, 189.060547, 83.462212, 369.965118]"
006093,missed,person,,0.0,"[361.0, 131.0, 447.0, 303.0]"
006093,missed,bottle,,0.0,"[186.0, 189.0, 289.0, 293.0]"
006093,missed,chair,,0.0,"[60.0, 157.0, 135.0, 266.0]"
006094,false_positive,bus,0.7819,0.0,"[262.68103, 133.30835, 450.998627, 321.211975]"
006094,missed,person,,0.0,"[364.0, 164.0, 391.0, 294.0]"
006094,missed,car,,0.0,"[281.0, 133.0, 456.0, 331.0]"
006109,missed,car,,0.0,"[41.0, 268.0, 133.0, 314.0]"
006110,missed,boat,,0.0,"[329.0, 115.0, 354.0, 159.0]"
006113,ignored,bus,0.828851,0.785473,"[7.567935, 143.626419, 129.466873, 281.182159]"
006113,false_positive,car,0.795561,0.0,"[172.079391, 163.190979, 325.794922, 269.915283]"
006113,false_positive,car,0.767337,0.0,"[6.785248, 164.712265, 110.957176, 303.225311]"
006113,ignored,bus,0.759153,0.73152,"[184.090729, 145.916931, 331.705414, 280.869537]"
006113,false_positive,car,0.610512,0.0,"[151.442673, 165.858383, 246.826645, 253.343002]"
006113,missed,bus,,0.0,"[405.0, 148.0, 500.0, 302.0]"
006113,missed,bicycle,,0.0,"[372.0, 239.0, 419.0, 305.0]"
006114,false_positive,chair,0.830563,0.0,"[124.67881, 0.0, 374.122681, 500.0]"
006114,false_positive,person,0.541778,0.0,"[178.107513, 207.857117, 375.0, 496.848572]"
006114,false_positive,cat,0.52686,0.0,"[278.512817, 242.162857, 369.365051, 311.141602]"
006115,localization,pottedplant,0.670867,0.350664,"[12.937895, 81.981094, 117.979324, 290.227081]"
006115,missed,person,,0.0,"[3.0, 291.0, 95.0, 384.0]"
006115,missed,pottedplant,,0.0,"[3.0, 38.0, 192.0, 222.0]"
006121,missed,car,,0.0,"[37.0, 155.0, 185.0, 223.0]"
006121,missed,car,,0.0,"[103.0, 148.0, 284.0, 237.0]"
006122,missed,person,,0.0,"[446.0, 97.0, 494.0, 191.0]"
006126,false_positive,sofa,0.959643,0.0,"[310.839447, 140.920761, 450.631561, 271.148834]"
006126,false_positive,sofa,0.604338,0.0,"[11.176205, 172.507523, 239.319595, 322.884399]"
006126,missed,chair,,0.0,"[324.0, 160.0, 439.0, 274.0]"
006126,missed,chair,,0.0,"[1.0, 211.0, 165.0, 333.0]"
006132,localization,bird,0.999209,0.441828,"[16.533438, 37.733452, 497.581696, 333.0]"
006132,missed,bird,,0.0,"[251.0, 24.0, 468.0, 333.0]"
006132,missed,bird,,0.0,"[34.0, 68.0, 265.0, 332.0]"
006137,missed,person,,0.0,"[237.0, 106.0, 273.0, 141.0]"
006137,missed,person,,0.0,"[236.0, 119.0, 266.0, 140.0]"
006142,ignored,diningtable,0.836463,0.596744,"[0.0, 197.908325, 369.999298, 374.822357]"
006142,missed,diningtable,,0.0,"[2.0, 129.0, 192.0, 255.0]"
006142,missed,diningtable,,0.0,"[10.0, 91.0, 205.0, 156.0]"
006142,missed,chair,,0.0,"[7.0, 134.0, 150.0, 263.0]"
006142,missed,person,,0.0,"[217.0, 3.0, 256.0, 146.0]"
006142,missed,person,,0.0,"[249.0, 16.0, 278.0, 114.0]"
006144,missed,tvmonitor,,0.0,"[32.0, 18.0, 391.0, 405.0]"
006145,false_positive,person,0.865252,0.0,"[81.367142, 89.306725, 158.560318, 276.16864]"
006145,missed,chair,,0.0,"[343.0, 74.0, 451.0, 192.0]"
006145,missed,chair,,0.0,"[2.0, 66.0, 66.0, 166.0]"
006147,false_positive,diningtable,0.652489,0.0,"[5.297415, 194.781479, 484.618927, 375.0]"
006147,missed,person,,0.0,"[174.0, 104.0, 203.0, 209.0]"
006147,missed,person,,0.0,"[145.0, 100.0, 171.0, 202.0]"
006149,localization,dog,0.846346,0.45501,"[106.851784, 45.268425, 479.078796, 274.469147]"
006149,false_positive,person,0.552255,0.0,"[26.633928, 20.290979, 470.474915, 302.527069]"
006149,missed,dog,,0.0,"[0.0, 29.0, 354.0, 254.0]"
006152,localization,person,0.531491,0.013667,"[239.14212, 59.63739, 322.546631, 313.309662]"
006152,localization,person,0.511013,0.05384,"[13.915818, 51.338623, 378.088013, 375.0]"
006152,missed,person,,0.0,"[396.0, 9.0, 500.0, 375.0]"
006152,missed,person,,0.0,"[325.0, 74.0, 390.0, 195.0]"
006152,missed,person,,0.0,"[310.0, 33.0, 357.0, 85.0]"
006155,missed,car,,0.0,"[340.0, 172.0, 428.0, 212.0]"
006155,missed,car,,0.0,"[290.0, 168.0, 368.0, 205.0]"
006155,missed,car,,0.0,"[244.0, 168.0, 322.0, 206.0]"
006155,missed,car,,0.0,"[177.0, 169.0, 250.0, 198.0]"
006155,missed,car,,0.0,"[142.0, 168.0, 210.0, 195.0]"
006155,missed,car,,0.0,"[117.0, 165.0, 169.0, 192.0]"
006155,missed,car,,0.0,"[97.0, 167.0, 164.0, 186.0]"
006157,missed,bird,,0.0,"[140.0, 128.0, 273.0, 303.0]"
006167,localization,person,0.612287,0.471109,"[144.14534, 4.63707, 209.713333, 101.584976]"
006167,missed,person,,0.0,"[144.0, 0.0, 275.0, 103.0]"
006168,false_positive,person,0.989749,0.0,"[28.477858, 42.394707, 315.32193, 286.939575]"
006168,false_positive,chair,0.545818,0.0,"[212.847336, 18.359402, 500.0, 305.114471]"
006169,localization,person,0.786043,0.25212,"[200.329834, 199.232391, 253.382614, 324.276123]"
006169,false_positive,person,0.543328,0.0,"[53.616302, 192.837158, 152.892349, 325.895447]"
006169,missed,person,,0.0,"[282.0, 180.0, 383.0, 332.0]"
006169,missed,person,,0.0,"[227.0, 199.0, 302.0, 329.0]"
006173,missed,cow,,0.0,"[412.0, 264.0, 459.0, 299.0]"
006173,missed,cow,,0.0,"[353.0, 262.0, 399.0, 301.0]"
006173,missed,cow,,0.0,"[298.0, 224.0, 352.0, 294.0]"
006173,missed,cow,,0.0,"[152.0, 227.0, 203.0, 305.0]"
006173,missed,cow,,0.0,"[104.0, 276.0, 148.0, 314.0]"
006178,localization,person,0.673665,0.336531,"[289.47757, 142.170868, 312.014404, 243.876419]"
006178,localization,person,0.56214,0.128214,"[17.388371, 185.141373, 59.179401, 325.424225]"
006178,missed,person,,0.0,"[163.0, 120.0, 207.0, 255.0]"
006178,missed,person,,0.0,"[454.0, 230.0, 500.0, 333.0]"
006182,localization,dog,0.880187,0.420975,"[58.430134, 67.562141, 274.951538, 179.202057]"
006182,missed,dog,,0.0,"[73.0, 77.0, 232.0, 141.0]"
006193,localization,motorbike,0.565162,0.486518,"[335.278137, 121.673332, 477.601013, 226.86499]"
006193,missed,motorbike,,0.0,"[418.0, 115.0, 488.0, 209.0]"
006193,missed,motorbike,,0.0,"[180.0, 148.0, 363.0, 294.0]"
006193,missed,motorbike,,0.0,"[269.0, 121.0, 450.0, 242.0]"
006195,missed,person,,0.0,"[232.0, 371.0, 320.0, 499.0]"
006195,missed,bottle,,0.0,"[54.0, 364.0, 72.0, 419.0]"
006195,missed,bottle,,0.0,"[71.0, 365.0, 85.0, 419.0]"
006195,missed,bottle,,0.0,"[28.0, 363.0, 46.0, 419.0]"
006200,false_positive,person,0.54868,0.0,"[449.673767, 179.371063, 497.972687, 301.212006]"
006200,missed,motorbike,,0.0,"[68.0, 278.0, 260.0, 375.0]"
006204,false_positive,bus,0.519716,0.0,"[124.879707, 172.014069, 218.548676, 236.302582]"
006204,missed,train,,0.0,"[175.0, 180.0, 314.0, 230.0]"
006205,missed,boat,,0.0,"[393.0, 259.0, 425.0, 293.0]"
006211,missed,cat,,0.0,"[150.0, 238.0, 201.0, 283.0]"
006213,missed,person,,0.0,"[350.0, 253.0, 375.0, 408.0]"
006213,missed,person,,0.0,"[279.0, 252.0, 315.0, 326.0]"
006213,missed,person,,0.0,"[315.0, 252.0, 347.0, 329.0]"
006217,missed,sheep,,0.0,"[36.0, 198.0, 213.0, 259.0]"
006217,missed,sheep,,0.0,"[81.0, 259.0, 181.0, 449.0]"
006217,missed,sheep,,0.0,"[36.0, 241.0, 242.0, 326.0]"
006217,missed,sheep,,0.0,"[230.0, 259.0, 300.0, 377.0]"
006217,missed,sheep,,0.0,"[7.0, 243.0, 79.0, 358.0]"
006217,missed,sheep,,0.0,"[0.0, 326.0, 94.0, 479.0]"
006226,localization,person,0.590919,0.446762,"[45.970974, 165.312943, 115.204506, 264.92688]"
006226,missed,person,,0.0,"[143.0, 144.0, 206.0, 206.0]"
006226,missed,person,,0.0,"[275.0, 193.0, 302.0, 234.0]"
006226,missed,person,,0.0,"[189.0, 173.0, 266.0, 231.0]"
006226,missed,person,,0.0,"[241.0, 163.0, 280.0, 202.0]"
006226,missed,person,,0.0,"[198.0, 161.0, 230.0, 181.0]"
006226,missed,person,,0.0,"[68.0, 130.0, 119.0, 199.0]"
006226,missed,person,,0.0,"[56.0, 134.0, 144.0, 213.0]"
006226,missed,person,,0.0,"[105.0, 179.0, 148.0, 236.0]"
006226,missed,person,,0.0,"[67.0, 191.0, 117.0, 256.0]"
006226,missed,person,,0.0,"[29.0, 216.0, 81.0, 289.0]"
006231,missed,pottedplant,,0.0,"[38.0, 127.0, 375.0, 500.0]"
006232,false_positive,boat,0.816867,0.0,"[115.683044, 145.612946, 466.158081, 254.049194]"
006232,missed,aeroplane,,0.0,"[85.0, 144.0, 482.0, 282.0]"
006237,missed,horse,,0.0,"[57.0, 82.0, 109.0, 175.0]"
006239,localization,person,0.962936,0.284407,"[130.914856, 124.071159, 322.184479, 482.985291]"
006239,missed,person,,0.0,"[234.0, 186.0, 334.0, 275.0]"
006239,missed,person,,0.0,"[108.0, 61.0, 225.0, 371.0]"
006248,missed,person,,0.0,"[179.0, 38.0, 229.0, 276.0]"
006248,missed,bottle,,0.0,"[62.0, 142.0, 195.0, 182.0]"
006248,missed,bottle,,0.0,"[2.0, 266.0, 33.0, 329.0]"
006257,missed,person,,0.0,"[311.0, 144.0, 356.0, 227.0]"
006257,missed,person,,0.0,"[251.0, 178.0, 331.0, 290.0]"
006266,missed,dog,,0.0,"[246.0, 131.0, 316.0, 307.0]"
006274,false_positive,pottedplant,0.834981,0.0,"[142.049896, 0.531734, 196.013245, 100.399605]"
006274,missed,person,,0.0,"[311.0, 58.0, 345.0, 111.0]"
006274,missed,person,,0.0,"[303.0, 51.0, 323.0, 86.0]"
006274,missed,person,,0.0,"[187.0, 44.0, 207.0, 80.0]"
006274,missed,chair,,0.0,"[369.0, 68.0, 417.0, 125.0]"
006274,missed,chair,,0.0,"[329.0, 67.0, 373.0, 155.0]"
006280,false_positive,bottle,0.540825,0.0,"[76.91037, 86.613464, 151.763885, 157.511734]"
006283,localization,car,0.64792,0.436253,"[7.056247, 121.430183, 78.80146, 179.45105]"
006283,missed,car,,0.0,"[21.0, 122.0, 54.0, 185.0]"
006287,false_positive,sofa,0.852211,0.0,"[93.776436, 168.616394, 469.669678, 368.009064]"
006287,false_positive,chair,0.569073,0.0,"[202.736542, 200.738358, 412.965851, 365.666138]"
006287,false_positive,chair,0.540228,0.0,"[0.0, 196.368713, 302.596771, 363.981384]"
006288,missed,person,,0.0,"[129.0, 166.0, 297.0, 375.0]"
006288,missed,person,,0.0,"[297.0, 168.0, 401.0, 245.0]"
006293,false_positive,diningtable,0.740704,0.0,"[88.592911, 169.906998, 369.068787, 325.575836]"
006297,false_positive,chair,0.53651,0.0,"[117.542664, 91.191124, 198.40683, 211.863495]"
006297,missed,pottedplant,,0.0,"[198.0, 71.0, 269.0, 140.0]"
006302,ignored,boat,0.944237,0.582826,"[14.94717, 156.132919, 90.884979, 256.416779]"
006303,missed,pottedplant,,0.0,"[353.0, 2.0, 500.0, 371.0]"
006307,missed,tvmonitor,,0.0,"[128.0, 61.0, 173.0, 101.0]"
006307,missed,tvmonitor,,0.0,"[213.0, 58.0, 246.0, 87.0]"
006307,missed,pottedplant,,0.0,"[209.0, 23.0, 235.0, 57.0]"
006307,missed,chair,,0.0,"[149.0, 104.0, 288.0, 173.0]"
006308,missed,cat,,0.0,"[239.0, 377.0, 360.0, 500.0]"
006310,false_positive,person,0.55635,0.0,"[208.260086, 10.811656, 368.795197, 258.437592]"
006311,missed,pottedplant,,0.0,"[171.0, 84.0, 262.0, 236.0]"
